"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-08-22
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
13015,"LOVES #318",Ina,IL,ULSD,4.4031,0.2483,0.558,0.32362,0.112,0.011,5.656,5.649,5.649,0
15490,"LOVES #777",Joliet,IL,ULSD,4.3153,0.2483,0.558,0.43313,0.057,0.172,5.784,5.789,5.784,0.005
13311,"LOVES #395",Kankakee,IL,ULSD,4.3153,0.2483,0.558,0.38396,0.0595,0.011,5.576,5.789,5.576,0.213
44129,"LOVES #685",Knoxville,IL,ULSD,4.4489,0.2483,0.558,0.42159,0.09,0.011,5.778,5.949,5.778,0.171
13341,"LOVES #367","Le Roy",IL,ULSD,4.3296,0.2483,0.558,0.44159,0.165,0.011,5.753,5.749,5.749,0
46114,"LOVES #803",Marion,IL,ULSD,4.4118,0.2483,0.558,0.45682,0.0975,0.031,5.803,5.949,5.803,0.146
33146,"LOVES #804",Monmouth,IL,ULSD,4.4489,0.2483,0.558,0.53014,0.0712,0.031,5.888,5.689,5.689,0
6283,"LOVES #851","Monroe Center",IL,ULSD,4.3249,0.2483,0.558,0.29049,0.0437,0.011,5.476,5.949,5.476,0.473
40315,"LOVES #859",Morris,IL,ULSD,4.3153,0.2483,0.558,0.29104,0.062,0.011,5.486,5.749,5.486,0.263
51216,"LOVES #824","Mt Vernon",IL,ULSD,4.4031,0.2483,0.558,0.45452,0.082,0.031,5.777,5.649,5.649,0
13222,"LOVES #583","New Baden",IL,ULSD,4.4118,0.2483,0.558,0.42043,0.0595,0.011,5.709,5.849,5.709,0.14
10409,"LOVES #867",Normal,IL,ULSD,4.3296,0.2483,0.558,0.46424,0.0725,0.091,5.764,5.689,5.689,0
14140,"LOVES #750",Oakwood,IL,ULSD,4.3296,0.2483,0.558,0.35141,0.0765,0.011,5.575,5.749,5.575,0.174
13121,"LOVES #529",Oglesby,IL,ULSD,4.3153,0.2483,0.558,0.32649,0.0695,0.011,5.529,5.749,5.529,0.22
40240,"LOVES #880",Olney,IL,ULSD,4.3917,0.2483,0.558,0.41476,0.0691,0.011,5.693,5.549,5.549,0
20371,"LOVES #1044","ROCK FALLS",IL,ULSD,4.3249,0.2483,0.558,0.40851,0.0645,0.011,5.615,5.849,5.615,0.234
49099,"LOVES #754",Rochelle,IL,ULSD,4.3249,0.2483,0.558,0.33714,0.046,0.011,5.525,5.949,5.525,0.424
18290,"LOVES #775",Rockford,IL,ULSD,4.3249,0.2483,0.558,0.40625,0.0387,0.011,5.587,5.699,5.587,0.112
