"Company Id: ",981," ","Company Name: ","2043733 ONTARIO INC."," ",DBA,"CH LOGISTIX"," ","Effective Date: ",2026-01-02
SITE,NAME,CITY,STATE,PROD,COST,"FEDERAL TAX","STATE TAX","SALES TAX",FREIGHT,OTHER,"TOTAL COST","RETAIL PRICE","YOUR PRICE",SAVINGS
12288,"LOVES #301","Post Falls",ID,ULSD,2.8359,0.2483,0.32,0,0.1258,0.01,3.54,3.379,3.379,0
46081,"LOVES #766",Atkinson,IL,ULSD,1.9148,0.2483,0.558,0.17543,0.0695,0.011,2.977,3.349,2.977,0.372
42345,"LOVES #768",Channahon,IL,ULSD,1.9148,0.2483,0.558,0.19289,0.057,0.171,3.142,3.389,3.142,0.247
14200,"LOVES #746",Decatur,IL,ULSD,1.9616,0.2483,0.558,0.21364,0.0587,0.021,3.061,3.289,3.061,0.228
13312,"LOVES #292",Dwight,IL,ULSD,1.9148,0.2483,0.558,0.16695,0.1086,0.011,3.008,3.389,3.008,0.381
1273,"LOVES #800","Elk Grove Village",IL,ULSD,1.9148,0.2483,0.558,0.23136,0.0595,0.071,3.083,3.479,3.083,0.396
10345,"LOVES #834","Grant Park",IL,ULSD,1.9148,0.2483,0.558,0.16342,0.06,0.011,2.956,3.249,2.956,0.293
38070,"LOVES #688",Greenup,IL,ULSD,2.0146,0.2483,0.558,0.1822,0.057,0.011,3.071,3.689,3.071,0.618
13281,"LOVES #384",Greenville,IL,ULSD,1.921,0.2483,0.558,0.19756,0.0575,0.011,2.993,3.729,2.993,0.736
13167,"LOVES #578",Hamel,IL,ULSD,1.921,0.2483,0.558,0.17641,0.047,0.011,2.962,3.339,2.962,0.377
52045,"LOVES #763",Hampshire,IL,ULSD,1.9148,0.2483,0.558,0.18702,0.0937,0.061,3.063,3.489,3.063,0.426
13015,"LOVES #318",Ina,IL,ULSD,1.9193,0.2483,0.558,0.15597,0.112,0.011,3.005,3.389,3.005,0.384
13311,"LOVES #395",Kankakee,IL,ULSD,1.9148,0.2483,0.558,0.18592,0.0595,0.011,2.978,3.439,2.978,0.461
44129,"LOVES #685",Knoxville,IL,ULSD,2.0067,0.2483,0.558,0.20764,0.087,0.011,3.119,3.849,3.119,0.73
13341,"LOVES #367","Le Roy",IL,ULSD,1.9616,0.2483,0.558,0.22255,0.165,0.011,3.166,3.389,3.166,0.223
46114,"LOVES #803",Marion,IL,ULSD,1.921,0.2483,0.558,0.21967,0.092,0.031,3.07,3.789,3.07,0.719
33146,"LOVES #804",Monmouth,IL,ULSD,2.0067,0.2483,0.558,0.26122,0.0687,0.031,3.174,3.649,3.174,0.475
6283,"LOVES #851","Monroe Center",IL,ULSD,1.926,0.2483,0.558,0.14056,0.0437,0.011,2.928,3.649,2.928,0.721
40315,"LOVES #859",Morris,IL,ULSD,1.9148,0.2483,0.558,0.14101,0.062,0.011,2.935,3.399,2.935,0.464
51216,"LOVES #824","Mt Vernon",IL,ULSD,1.9193,0.2483,0.558,0.21666,0.082,0.011,3.035,3.349,3.035,0.314
13222,"LOVES #583","New Baden",IL,ULSD,1.921,0.2483,0.558,0.19977,0.057,0.011,2.995,3.829,2.995,0.834
